ID_ALUNO;REGIAO;UF;SEXO;COR_RACA;IDADE;MORA_MAE;MORA_PAI;MERENDA;FOME;CIGARRO;ALCOOL;DROGAS
98985;5;52;1;4;15;1;1;1;1;2;2;2
98986;5;52;1;3;14;1;1;-1;1;2;1;2
98987;5;52;1;3;14;1;1;4;1;2;1;2
98988;5;52;2;1;14;1;2;-1;1;2;1;2
98989;5;52;1;1;13;1;1;-1;1;1;1;2
98990;5;52;2;4;13;1;1;4;1;2;2;2
98991;5;52;2;4;17;2;1;-1;1;2;2;2
98992;5;52;1;4;14;1;2;-1;1;2;1;2
98993;5;52;2;4;14;1;2;-1;1;2;1;2
98994;5;52;1;1;13;1;2;-1;1;2;2;2
98995;5;52;2;4;14;2;2;-1;1;2;2;2
98996;5;52;1;2;14;1;1;-1;1;2;1;2
98997;5;52;1;2;15;1;1;5;2;2;1;2
98998;5;52;1;1;15;2;2;-1;5;1;1;1
98999;5;52;2;4;13;1;1;-1;1;2;1;2
99000;5;52;1;1;14;1;1;-1;1;2;2;2
99001;5;52;1;1;14;1;1;-1;1;2;1;2
99002;5;52;2;3;13;1;1;1;1;2;2;2
99003;5;52;1;1;13;1;1;-1;1;2;2;2
99004;5;52;1;4;13;1;1;-1;1;2;1;2
99005;5;52;2;1;13;1;1;-1;1;2;2;2
99006;5;52;2;5;14;1;2;-1;1;2;1;2
99007;5;52;2;3;14;1;1;-1;1;2;1;2
99008;5;52;2;1;14;1;1;-1;1;2;2;2
99009;5;52;2;1;14;1;1;-1;1;2;2;2
99010;5;52;2;1;14;1;1;-1;1;2;1;2
99011;5;52;1;4;13;1;1;-1;1;2;1;2
99012;5;52;2;1;14;1;1;-1;1;2;2;2
99013;5;52;2;3;14;1;1;-1;4;2;1;2
99014;5;52;2;4;13;1;1;5;1;2;2;2
99015;5;52;1;4;14;1;1;5;1;2;1;2
99016;5;52;2;5;14;1;1;5;1;2;1;2
99017;5;52;2;1;13;1;1;-1;1;2;2;2
99018;5;52;1;1;14;1;2;-1;1;2;2;2
99019;5;52;1;4;13;1;1;5;1;2;1;2
99020;5;52;2;1;14;1;1;-1;2;2;1;1
99021;5;52;1;1;14;1;2;-1;2;2;1;2
99022;5;52;2;4;14;1;1;-1;1;2;2;2
99023;5;52;2;3;14;1;2;-1;1;1;1;2
99024;5;52;1;1;14;1;1;-1;1;2;1;2
99025;5;52;1;4;13;2;2;-1;1;2;2;2
99026;5;52;2;1;14;1;1;-1;1;2;2;2
99027;5;52;1;1;14;1;1;-1;1;1;1;2
99028;5;52;1;1;14;1;1;-1;1;2;1;2
99029;5;52;2;4;14;1;1;-1;1;2;1;2
99030;5;52;2;4;14;1;1;-1;1;2;2;2
99031;5;52;2;1;14;1;1;-1;1;2;2;2
99032;5;52;1;4;14;1;1;-1;1;2;2;2
99033;5;52;2;3;14;1;1;-1;1;2;2;2
99034;5;52;2;4;13;1;1;-1;1;2;2;2
99035;5;52;1;1;14;1;1;-1;1;2;1;2
99036;5;52;1;1;14;1;2;4;1;2;2;2
99037;5;52;2;5;14;1;2;-1;1;2;1;2
99038;5;52;1;1;14;1;2;-1;1;2;2;2
99039;5;52;1;1;13;1;1;-1;1;2;2;2
99040;5;52;2;4;13;1;2;-1;3;1;1;2
99041;5;52;1;1;14;2;1;-1;1;1;1;2
99042;5;52;1;1;14;1;1;-1;1;2;2;2
99043;5;52;1;1;14;1;1;-1;1;2;2;2
99044;5;52;1;5;14;1;2;-1;1;2;2;2
99045;5;52;2;3;13;1;1;-1;1;2;2;2
99046;5;52;1;1;14;1;1;2;2;2;1;2
99047;5;52;2;1;13;1;1;-1;1;2;1;2
99048;5;52;2;4;13;1;2;-1;1;2;2;2
99049;5;52;2;4;14;1;2;-1;1;1;1;2
99050;5;52;2;5;14;1;2;-1;1;2;1;2
99051;5;52;2;1;13;1;1;-1;1;2;2;2
99052;5;52;2;3;13;1;1;-1;1;2;2;2
99053;5;52;2;5;14;1;1;1;1;2;2;2
99054;5;52;2;1;13;1;2;-1;3;2;1;2
99055;5;52;2;1;14;1;1;-1;4;2;1;2
99056;5;52;1;4;14;1;2;-1;1;2;1;2
99057;5;52;1;1;14;1;2;-1;1;1;1;1
99058;5;52;1;2;17;1;1;-1;5;2;2;2
99059;5;52;2;1;15;1;2;-1;1;2;1;2
99060;5;52;2;4;13;1;1;5;1;2;2;2
99061;5;52;2;1;13;1;1;4;1;2;1;2
99062;5;52;1;2;14;1;1;1;1;2;2;2
99063;5;52;1;4;13;1;1;2;1;2;2;2
99064;5;52;1;1;13;1;2;4;1;2;2;2
99065;5;52;1;4;14;1;1;4;2;2;2;2
99066;5;52;1;2;13;1;1;4;1;2;2;2
99067;5;52;1;2;15;1;2;-1;1;2;2;2
99068;5;52;2;4;12;1;1;3;1;1;1;2
99069;5;52;2;4;14;1;2;5;1;2;1;2
99070;5;52;1;4;15;2;1;1;1;1;1;1
99071;5;52;2;4;15;2;1;4;1;1;2;2
99072;5;52;1;4;13;1;1;2;1;2;2;2
99073;5;52;1;1;13;1;1;2;3;2;2;2
99074;5;52;2;1;15;1;2;2;1;2;1;2
99075;5;52;2;4;13;1;1;4;1;2;2;2
99076;5;52;1;2;14;1;1;5;1;2;1;2
99077;5;52;1;1;14;1;1;5;1;2;2;2
99078;5;52;2;5;13;1;1;2;2;2;1;2
99079;5;52;2;4;13;1;1;4;1;2;2;2
99080;5;52;1;4;13;1;1;1;2;2;2;2
99081;5;52;2;4;13;1;2;2;2;1;1;2
99082;5;52;1;4;14;1;1;4;2;2;1;2
99083;5;52;1;1;15;1;2;4;1;2;1;2
99084;5;52;2;1;14;1;2;4;1;2;2;2
99085;5;52;1;4;13;1;2;-1;99;99;99;99
99086;5;52;2;4;15;1;1;-1;1;1;1;1
99087;5;52;2;3;14;1;2;4;1;2;2;2
99088;5;52;2;4;14;1;2;4;1;2;2;2
99089;5;52;2;1;14;1;1;4;1;2;1;2
99090;5;52;2;4;13;1;2;4;1;2;1;2
99091;5;52;1;2;14;1;2;5;1;2;2;2
99092;5;52;1;4;14;1;1;1;2;2;2;2
99093;5;52;1;1;13;1;2;2;2;2;2;2
99094;5;52;2;4;14;2;1;1;1;1;1;2
99095;5;52;1;2;14;1;2;4;1;2;2;2
99096;5;52;1;4;15;1;2;4;3;2;2;2
99097;5;52;1;4;14;1;1;4;1;1;1;2
99098;5;52;1;4;14;1;1;4;5;2;2;2
99099;5;52;2;4;14;1;1;1;1;2;2;2
99100;5;52;1;4;13;1;1;1;1;2;2;2
99101;5;52;1;2;14;1;2;2;3;2;1;2
99102;5;52;2;4;14;1;1;1;1;2;2;2
99103;5;52;1;4;13;1;1;1;1;2;2;2
99104;5;52;1;4;14;1;2;2;1;2;2;2
99105;5;52;1;4;14;1;1;5;1;2;2;2
99106;5;52;1;1;13;1;1;2;1;2;2;2
99107;5;52;2;5;13;1;2;1;2;2;1;2
99108;5;52;1;2;13;1;2;1;1;2;2;2
99109;5;52;2;4;15;2;2;2;2;1;1;2
99110;5;52;2;1;13;1;1;1;1;2;1;2
99111;5;52;2;1;14;1;1;1;1;2;1;2
99112;5;52;2;3;13;1;2;3;3;2;2;2
99113;5;52;1;3;13;1;2;-1;1;1;2;2
99114;5;52;1;4;15;1;1;1;1;2;2;2
99115;5;52;2;4;13;1;2;4;3;2;2;2
99116;5;52;2;2;13;1;2;5;2;2;1;2
99117;5;52;1;2;14;1;2;1;5;2;2;2
99118;5;52;1;4;12;2;2;1;2;2;2;2
99119;5;52;2;1;14;1;1;1;1;2;2;2
99120;5;52;1;2;13;1;1;4;1;2;2;2
99121;5;52;2;4;13;1;1;2;3;2;1;2
99122;5;52;2;4;13;1;1;4;2;2;1;2
99123;5;52;1;4;13;1;1;4;2;1;1;2
99124;5;52;1;1;15;1;2;1;2;2;1;2
99125;5;52;2;5;13;1;1;2;1;2;1;2
99126;5;52;2;4;14;2;2;3;1;2;2;2
99127;5;52;1;2;13;1;1;-1;1;2;2;2
99128;5;52;1;4;14;1;2;-1;2;2;2;2
99129;5;52;1;4;15;1;2;-1;1;1;1;1
99130;5;52;2;1;14;1;1;-1;1;2;2;2
99131;5;52;2;1;14;1;1;-1;1;2;2;2
99132;5;52;2;1;13;1;2;2;1;2;2;2
99133;5;52;2;1;14;1;2;-1;1;2;2;2
99134;5;52;1;1;15;1;2;4;1;1;1;2
99135;5;52;1;1;14;1;2;-1;1;2;2;2
99136;5;52;2;2;13;1;2;-1;1;2;1;1
99137;5;52;2;4;13;1;1;-1;1;2;2;2
99138;5;52;2;4;15;1;1;-1;2;2;2;2
99139;5;52;1;1;14;1;1;-1;1;2;2;2
99140;5;52;2;5;14;1;1;-1;2;2;2;2
99141;5;52;2;4;14;1;1;-1;1;2;1;2
99142;5;52;1;2;14;1;2;-1;1;2;1;2
99143;5;52;1;1;14;1;1;3;1;2;2;2
99144;5;52;1;4;14;1;1;-1;1;2;2;2
99145;5;52;1;2;11;2;2;-1;5;1;2;1
99146;5;52;2;1;14;1;1;-1;1;2;2;2
99147;5;52;1;1;13;1;1;4;2;2;2;2
99148;5;52;1;5;14;1;1;-1;1;2;1;2
99149;5;52;2;1;14;1;1;-1;1;2;2;2
99150;5;52;1;3;14;1;1;-1;1;2;2;2
99151;5;52;1;1;14;1;1;-1;1;2;2;2
99152;5;52;1;4;14;1;1;4;1;2;1;2
99153;5;52;2;1;14;1;1;-1;1;2;2;2
99154;5;52;2;1;13;1;1;-1;1;2;1;2
99155;5;52;2;4;14;1;1;5;1;2;2;2
99156;5;52;1;2;14;1;1;-1;1;2;1;2
99157;5;52;1;4;14;1;1;-1;1;2;2;2
99158;5;52;1;1;14;1;1;-1;1;2;2;2
99159;5;52;2;1;14;1;1;-1;1;2;1;2
99160;5;52;2;1;14;1;1;-1;1;2;1;2
99161;5;52;2;4;14;1;1;-1;1;2;2;2
99162;5;52;2;4;14;1;1;-1;1;1;1;2
99163;5;52;2;1;15;1;2;5;1;2;2;2
99164;5;52;1;1;14;1;2;3;1;2;2;2
99165;5;52;1;1;15;1;1;-1;1;1;1;1
99166;5;52;2;1;14;1;2;3;1;2;2;2
99167;5;52;2;1;14;1;2;5;1;2;2;1
99168;5;52;2;4;14;1;1;-1;1;2;1;2
99169;5;52;2;4;13;1;2;-1;1;2;2;2
99170;5;52;2;4;14;1;1;5;1;2;1;2
99171;5;52;2;1;13;1;1;3;1;2;1;2
99172;5;52;1;4;15;1;1;-1;3;1;1;1
99173;5;52;2;1;13;1;1;-1;1;2;1;2
99174;5;52;2;1;14;1;1;-1;1;2;1;2
99175;5;52;1;1;13;1;1;4;1;2;1;2
99176;5;52;2;1;14;1;2;-1;1;2;2;2
99177;5;52;2;1;14;1;1;-1;1;2;2;2
99178;5;52;1;4;14;1;1;-1;4;2;1;2
99179;5;52;2;4;14;1;1;5;1;2;2;2
99180;5;52;1;4;13;1;1;5;3;2;2;2
99181;5;52;1;1;14;1;1;-1;1;2;1;2
99182;5;52;1;4;13;1;1;-1;1;2;1;2
99183;5;52;1;1;13;1;1;-1;1;2;2;2
99184;5;52;1;2;14;1;1;-1;2;2;1;2
99185;5;52;2;1;14;1;1;-1;1;2;2;2
99186;5;52;1;3;14;1;1;-1;1;2;2;2
99187;5;52;1;1;14;1;2;-1;1;2;2;2
99188;5;52;2;1;14;1;1;-1;1;2;2;2
99189;5;52;1;4;14;1;1;-1;1;2;2;2
99190;5;52;2;1;13;1;1;-1;1;2;1;2
99191;5;52;2;1;14;2;1;-1;1;2;2;2
99192;5;52;1;1;13;1;1;4;1;2;2;2
99193;5;52;2;1;14;1;1;-1;1;2;2;2
99194;5;52;1;2;13;1;1;5;1;2;1;2
99195;5;52;2;1;14;1;1;-1;1;2;2;2
99196;5;52;1;4;14;1;2;-1;1;2;1;2
99197;5;52;2;4;13;1;1;4;1;1;2;2
99198;5;52;1;1;14;1;1;5;2;2;1;2
99199;5;52;2;4;14;1;2;-1;1;2;1;2
99200;5;52;2;1;14;1;1;-1;1;2;1;1
99201;5;52;1;1;13;1;1;-1;1;2;1;2
99202;5;52;1;1;14;1;1;-1;1;2;1;2
99203;5;52;1;4;13;1;1;4;1;2;2;2
99204;5;52;1;2;14;1;2;4;1;2;1;2
99205;5;52;1;1;15;1;1;5;1;2;2;2
99206;5;52;2;2;15;1;1;1;1;2;1;2
99207;5;52;2;4;14;1;1;1;1;2;2;2
99208;5;52;2;2;14;1;1;-1;1;2;1;2
99209;5;52;1;2;14;1;2;4;1;2;1;2
99210;5;52;2;4;14;1;1;5;1;2;2;2
99211;5;52;2;1;15;2;1;5;1;2;1;1
99212;5;52;1;4;14;1;1;2;1;1;2;2
99213;5;52;2;4;15;1;1;4;1;1;1;2
99214;5;52;1;2;16;1;1;-1;4;1;1;1
99215;5;52;2;1;15;1;2;4;1;2;2;2
99216;5;52;1;4;14;1;1;-1;1;2;1;2
99217;5;52;1;5;14;1;1;4;2;2;2;2
99218;5;52;2;4;14;1;1;4;3;2;2;2
99219;5;52;1;4;15;2;1;4;1;2;2;2
99220;5;52;1;4;14;2;2;4;3;2;1;2
99221;5;52;2;4;15;1;1;5;1;2;2;2
99222;5;52;1;4;14;1;2;1;1;2;2;99
99223;5;52;1;1;16;1;2;1;1;2;2;2
99224;5;52;2;2;15;1;1;1;3;2;2;2
99225;5;52;1;1;13;1;1;2;5;2;1;2
99226;5;52;1;4;15;1;1;-1;1;2;1;2
99227;5;52;2;4;14;1;2;1;4;2;2;2
99228;5;52;1;2;15;1;1;1;1;1;1;2
99229;5;52;2;1;15;1;2;-1;1;2;2;2
99230;5;52;2;3;14;1;2;4;3;2;1;2
99231;5;52;2;1;14;1;2;4;1;2;1;2
99232;5;52;1;1;15;1;1;1;1;2;1;2
99233;5;52;2;4;12;1;2;1;1;2;2;2
99234;5;52;1;1;14;2;2;1;1;2;1;2
99235;5;52;2;1;14;1;2;-1;1;1;1;2
99236;5;52;2;3;15;2;1;-1;4;2;1;2
99237;5;52;1;4;14;1;1;3;1;2;2;2
99238;5;52;2;4;15;1;1;-1;1;2;2;2
99239;5;52;1;2;16;1;1;-1;1;2;2;2
99240;5;52;2;4;14;1;1;4;1;2;1;2
99241;5;52;2;4;14;1;2;5;1;1;1;2
99242;5;52;2;4;14;1;1;5;2;2;1;2
99243;5;52;1;1;17;1;1;4;1;1;1;2
99244;5;52;2;1;16;1;1;-1;3;1;1;2
99245;5;52;1;4;17;1;2;5;3;1;1;2
99246;5;52;2;1;13;1;2;5;1;2;2;2
99247;5;52;1;5;14;1;1;1;1;2;2;2
99248;5;52;1;2;15;1;1;-1;1;2;2;2
99249;5;52;2;5;15;1;1;1;1;2;2;2
99250;5;52;1;1;16;1;1;4;2;2;2;2
99251;5;52;2;2;14;1;1;-1;5;2;2;1
99252;5;52;2;2;14;1;2;4;1;2;2;2
99253;5;52;1;4;14;1;1;-1;1;2;99;99
99254;5;52;2;1;14;1;1;4;1;2;1;2
99255;5;52;1;4;14;1;2;4;1;2;2;2
99256;5;52;1;1;16;1;2;4;1;2;2;2
99257;5;52;1;4;16;1;1;4;4;1;1;1
99258;5;52;1;4;14;2;2;-1;1;1;1;2
99259;5;52;1;1;17;1;1;4;1;2;1;2
99260;5;52;1;3;16;1;2;4;2;2;2;2
99261;5;52;1;2;15;1;1;1;1;2;2;2
99262;5;52;1;4;14;1;1;1;1;2;1;2
99263;5;52;2;3;16;1;1;5;1;2;2;2
99264;5;52;1;4;14;1;2;1;3;1;1;1
99265;5;52;2;4;14;1;1;1;1;2;2;2
99266;5;52;2;1;14;1;1;4;3;2;2;2
99267;5;52;1;1;16;1;1;-1;1;2;2;2
99268;5;52;2;2;14;2;1;1;1;2;1;1
99269;5;52;1;4;15;1;1;4;3;99;99;99
99270;5;52;1;4;14;1;1;1;1;1;1;1
99271;5;52;2;4;14;1;2;4;1;2;1;2
99272;5;52;1;1;14;1;1;4;1;1;1;2
99273;5;52;1;4;14;1;1;-1;3;2;1;2
99274;5;52;1;1;13;1;2;-1;1;1;1;1
99275;5;52;1;4;14;1;1;-1;1;2;1;2
99276;5;52;2;1;14;1;1;-1;1;2;1;2
99277;5;52;1;5;14;1;1;-1;2;2;2;2
99278;5;52;1;2;13;1;1;-1;2;2;1;2
99279;5;52;1;1;14;1;2;-1;1;1;1;2
99280;5;52;2;4;14;1;2;-1;1;2;2;2
99281;5;52;1;1;13;1;1;-1;2;2;2;2
99282;5;52;2;3;15;1;1;-1;1;2;2;2
99283;5;52;2;3;14;1;2;-1;1;2;1;2
99284;5;52;1;4;14;2;2;-1;1;1;1;1
99285;5;52;2;4;14;1;1;-1;1;2;1;2
99286;5;52;2;1;14;1;1;-1;2;1;2;2
99287;5;52;1;1;14;1;1;-1;1;2;2;2
99288;5;52;1;1;14;1;1;-1;1;2;2;2
99289;5;52;2;4;14;1;1;-1;3;2;1;2
99290;5;52;2;1;13;1;2;-1;2;2;1;2
99291;5;52;2;3;13;1;2;-1;1;2;1;2
99292;5;52;1;1;14;1;1;-1;1;2;2;2
99293;5;52;2;4;16;1;1;-1;1;1;1;1
99294;5;52;2;3;15;1;2;-1;4;1;1;2
99295;5;52;2;1;14;1;1;-1;1;2;1;2
99296;5;52;1;1;14;1;1;-1;1;1;1;2
99297;5;52;1;1;14;2;2;5;1;2;2;2
99298;5;52;2;1;14;1;1;-1;1;2;2;2
99299;5;52;2;4;14;1;2;-1;1;2;2;2
99300;5;52;1;4;14;1;1;-1;1;1;1;1
99301;5;52;2;4;14;1;1;-1;2;2;1;2
99302;5;52;2;1;14;1;1;-1;1;2;2;2
99303;5;52;1;4;15;1;1;-1;2;2;1;2
99304;5;52;1;4;13;1;2;-1;2;2;1;2
99305;5;52;1;1;14;1;1;2;3;2;1;1
99306;5;52;2;1;13;2;1;-1;1;2;2;2
99307;5;52;1;1;14;1;1;1;1;2;2;2
99308;5;52;1;1;14;1;2;-1;1;2;2;2
99309;5;52;2;1;14;1;1;-1;1;2;1;2
99310;5;52;1;4;14;1;1;-1;3;2;2;2
99311;5;52;2;1;14;1;1;-1;1;2;1;2
99312;5;52;2;1;13;2;2;-1;1;2;2;2
99313;5;52;2;4;13;1;1;-1;1;2;2;2
99314;5;52;2;1;14;1;1;-1;1;2;2;2
99315;5;52;2;1;14;1;1;-1;1;2;1;2
99316;5;52;2;1;14;1;2;-1;3;2;1;2
99317;5;52;2;1;14;1;1;-1;3;2;2;2
99318;5;52;1;4;14;1;1;-1;1;1;1;2
99319;5;52;1;4;14;1;2;-1;1;2;1;2
99320;5;52;1;1;14;1;1;-1;1;2;1;2
99321;5;52;1;2;14;1;1;-1;1;2;1;2
99322;5;52;1;3;14;1;1;-1;1;2;1;2
99323;5;52;2;1;15;1;1;2;1;2;2;2
99324;5;52;1;4;13;1;1;-1;3;2;2;2
99325;5;52;2;2;14;1;1;-1;3;2;1;2
99326;5;52;1;1;14;1;1;5;1;2;2;2
99327;5;52;1;1;14;1;1;3;1;2;1;2
99328;5;52;1;4;14;1;1;-1;1;2;2;2
99329;5;52;2;4;14;1;1;-1;1;2;2;2
99330;5;52;2;1;13;1;1;-1;1;2;2;2
99331;5;52;2;1;13;1;2;-1;1;2;2;2
99332;5;52;1;1;14;1;2;-1;1;2;2;2
99333;5;52;1;1;14;1;1;2;1;2;1;2
99334;5;52;1;1;14;1;1;-1;2;2;2;2
99335;5;52;1;1;13;1;1;-1;1;2;1;2
99336;5;52;2;4;14;1;1;-1;1;1;1;2
99337;5;52;1;3;14;2;2;-1;2;2;2;2
99338;5;52;2;1;14;1;1;-1;3;2;1;2
99339;5;52;1;4;14;1;1;3;1;2;2;2
99340;5;52;1;1;14;1;1;-1;2;2;1;2
99341;5;52;2;3;13;1;1;-1;2;2;2;2
99342;5;52;2;4;14;1;1;-1;1;2;2;2
99343;5;52;2;1;14;1;1;-1;1;2;2;2
99344;5;52;1;5;14;1;2;-1;3;2;2;2
99345;5;52;1;1;13;1;2;-1;2;2;2;2
99346;5;52;2;1;14;1;1;-1;1;2;2;2
99347;5;52;2;4;14;1;1;-1;1;1;1;1
99348;5;52;2;4;14;1;1;-1;1;2;2;2
99349;5;52;2;1;14;1;2;-1;1;2;1;2
99350;5;52;2;1;14;1;2;-1;1;2;2;2
99351;5;52;2;4;13;1;1;-1;1;2;2;2
99352;5;52;1;1;14;1;1;-1;2;2;2;2
99353;5;52;1;1;13;1;1;5;5;2;1;2
99354;5;52;2;1;14;1;1;-1;1;2;1;2
99355;5;52;1;4;14;1;2;-1;1;2;1;2
99356;5;52;2;1;13;1;1;-1;1;2;2;2
99357;5;52;2;1;14;1;1;-1;2;1;1;2
99358;5;52;1;4;14;1;1;-1;5;1;1;1
99359;5;52;2;3;14;1;2;3;1;2;1;2
99360;5;52;2;4;13;1;2;-1;1;2;1;2
99361;5;52;2;4;13;1;2;4;1;2;2;2
99362;5;52;2;3;14;1;2;-1;1;2;2;2
99363;5;52;1;2;14;1;1;-1;5;2;1;2
99364;5;52;2;1;13;1;2;-1;1;2;2;2
99365;5;52;2;1;13;1;2;-1;1;2;2;2
99366;5;52;2;3;14;1;1;-1;1;2;2;2
99367;5;52;1;4;13;1;1;-1;2;2;2;2
99368;5;52;2;1;14;1;1;-1;1;2;2;2
99369;5;52;2;1;14;1;1;-1;2;2;1;2
99370;5;52;1;3;14;2;1;-1;1;2;1;2
99371;5;52;1;3;14;1;1;1;1;2;2;2
99372;5;52;1;1;14;1;1;-1;1;2;1;2
99373;5;52;1;1;14;1;1;2;1;2;2;2
99374;5;52;2;4;14;1;1;-1;2;2;2;2
99375;5;52;1;4;15;1;1;-1;5;1;1;2
99376;5;52;1;3;15;1;1;-1;1;2;2;2
99377;5;52;2;1;14;2;2;-1;1;1;1;2
99378;5;52;1;5;14;1;1;-1;1;2;1;2
99379;5;52;1;4;14;1;1;5;1;2;2;2
99380;5;52;1;4;13;1;1;-1;1;2;2;2
99381;5;52;1;1;14;1;1;-1;2;2;2;2
99382;5;52;1;1;15;1;2;-1;1;2;1;2
99383;5;52;1;4;13;1;1;-1;1;2;1;2
99384;5;52;2;4;14;1;2;-1;1;1;1;1
99385;5;52;2;4;13;1;2;-1;1;2;1;2
99386;5;52;1;4;14;1;1;-1;1;2;1;2
99387;5;52;2;4;13;1;2;-1;3;1;1;1
99388;5;52;2;4;14;1;1;4;1;2;1;2
99389;5;52;2;1;14;2;1;-1;2;2;1;2
99390;5;52;2;5;14;1;1;-1;1;2;2;2
99391;5;52;1;4;15;1;1;-1;2;1;1;2
99392;5;52;2;4;13;1;2;-1;1;2;1;2
99393;5;52;2;4;17;1;2;-1;3;2;1;2
99394;5;52;1;4;15;1;1;-1;3;2;1;2
99395;5;52;1;4;14;1;2;-1;2;1;1;2
99396;5;52;1;2;14;1;1;-1;1;2;1;1
99397;5;52;1;4;15;1;1;-1;1;2;2;2
99398;5;52;2;1;15;1;2;-1;1;1;1;2
99399;5;52;2;4;15;1;1;-1;1;2;1;2
99400;5;52;1;4;14;1;1;-1;1;1;1;2
99401;5;52;1;4;14;1;1;-1;1;2;2;2
99402;5;52;2;4;14;1;1;-1;1;2;2;2
99403;5;52;2;1;14;1;2;-1;1;2;1;2
99404;5;52;1;4;14;1;2;-1;1;2;1;2
99405;5;52;2;4;13;2;2;-1;1;1;1;2
99406;5;52;2;1;14;2;2;-1;1;1;1;1
99407;5;52;2;4;14;1;1;-1;1;2;1;2
99408;5;52;2;1;13;1;2;-1;2;1;1;1
99409;5;52;1;1;15;2;1;-1;1;1;1;2
99410;5;52;2;4;14;1;2;-1;1;2;1;2
99411;5;52;1;1;13;1;1;-1;1;2;1;2
99412;5;52;1;1;14;1;1;5;1;2;1;2
99413;5;52;2;2;14;1;1;-1;1;2;2;2
99414;5;52;2;1;13;1;2;-1;3;2;2;2
99415;5;52;2;4;14;2;2;-1;1;2;1;2
99416;5;52;1;1;14;1;1;-1;1;1;1;2
99417;5;52;2;1;13;1;1;-1;1;2;2;2
99418;5;52;2;1;14;1;1;-1;1;2;2;2
99419;5;52;1;4;16;1;1;-1;2;2;1;2
99420;5;52;1;1;14;1;2;-1;1;2;2;2
99421;5;52;1;1;13;1;1;-1;1;2;1;2
99422;5;52;2;4;14;1;2;4;1;1;1;2
99423;5;52;1;2;14;1;1;-1;1;1;1;1
99424;5;52;2;1;14;1;1;-1;1;2;1;2
99425;5;52;2;4;14;1;2;-1;1;2;2;2
99426;5;52;1;1;14;1;2;-1;2;2;1;2
99427;5;52;1;1;14;1;2;-1;1;1;1;2
99428;5;52;2;1;14;1;2;-1;1;2;2;2
99429;5;52;1;3;14;1;1;-1;1;2;2;2
99430;5;52;2;1;16;1;1;4;2;1;1;2
99431;5;52;2;2;14;1;1;-1;1;2;1;2
99432;5;52;1;1;14;1;1;2;1;2;1;2
99433;5;52;1;1;15;1;1;-1;1;1;1;1
99434;5;52;1;1;13;1;1;2;2;2;2;2
99435;5;52;1;4;14;1;1;-1;2;2;2;2
99436;5;52;1;1;15;1;1;-1;1;2;2;2
99437;5;52;1;1;14;1;1;-1;1;2;2;2
99438;5;52;2;3;14;1;1;-1;1;2;2;2
99439;5;52;2;5;15;1;2;-1;2;1;2;2
99440;5;52;1;1;14;1;2;-1;3;2;1;2
99441;5;52;2;1;14;1;99;-1;1;2;2;2
99442;5;52;2;2;14;1;1;-1;2;2;2;2
99443;5;52;1;1;14;1;1;-1;1;2;2;2
99444;5;52;1;1;14;1;1;-1;1;2;1;2
99445;5;52;1;4;14;1;1;4;3;2;1;2
99446;5;52;1;2;13;1;1;4;1;2;1;2
99447;5;52;2;1;14;1;1;5;1;2;1;2
99448;5;52;1;4;15;1;1;4;1;2;1;2
99449;5;52;1;1;14;2;1;-1;1;2;1;2
99450;5;52;1;4;14;1;1;1;1;2;1;2
99451;5;52;2;4;14;1;1;4;5;1;1;2
99452;5;52;2;1;13;1;2;-1;1;2;1;2
99453;5;52;2;2;14;1;2;-1;3;2;2;2
99454;5;52;2;4;15;1;2;-1;1;2;2;2
99455;5;52;2;4;14;1;2;5;3;2;2;2
99456;5;52;1;4;13;1;1;-1;1;1;1;1
99457;5;52;2;1;13;1;1;-1;2;2;1;2
99458;5;52;1;1;13;1;1;-1;1;1;2;2
99459;5;52;2;1;14;1;2;-1;1;2;2;2
99460;5;52;2;1;14;1;2;-1;2;2;1;2
99461;5;52;2;1;13;1;1;1;1;2;1;2
99462;5;52;2;3;15;1;1;-1;1;2;2;2
99463;5;52;2;1;14;1;1;5;5;2;1;2
99464;5;52;1;1;16;1;1;-1;1;2;2;2
99465;5;52;2;1;14;1;1;-1;1;2;1;2
99466;5;52;2;4;16;1;1;-1;1;1;1;2
99467;5;52;1;4;14;1;1;-1;1;2;2;2
99468;5;52;1;3;14;1;2;-1;1;2;2;2
99469;5;52;2;4;13;1;1;-1;1;2;2;2
99470;5;52;1;1;14;1;1;-1;1;2;1;2
99471;5;52;1;1;14;1;2;-1;1;2;2;2
99472;5;52;2;4;14;1;2;-1;1;1;1;2
99473;5;52;1;1;14;1;2;4;1;2;1;2
99474;5;52;1;1;14;2;1;1;1;2;2;2
99475;5;52;2;4;13;1;1;-1;1;2;1;2
99476;5;52;2;4;13;1;2;-1;1;2;2;2
99477;5;52;1;1;16;2;1;-1;2;2;2;2
99478;5;52;2;1;15;1;1;1;2;2;1;2
99479;5;52;1;1;14;1;1;-1;1;2;1;2
99480;5;52;1;4;13;1;1;5;1;2;2;2
99481;5;52;2;4;14;1;1;-1;3;2;1;2
99482;5;52;2;3;13;2;2;-1;1;2;1;2
99483;5;52;2;4;14;1;1;-1;1;2;1;2
99484;5;52;2;4;13;1;1;-1;3;2;2;2
99485;5;52;2;4;14;1;2;4;1;2;2;2
99486;5;52;2;4;14;1;1;-1;1;2;2;2
99487;5;52;1;4;14;1;2;-1;2;2;1;2
